label,word,coordinates
relevant,vt,"(501.296875, 198.14903259277344, 513.4502563476562, 211.17454528808594)"
relevant,88404,"(516.0572509765625, 198.14903259277344, 542.4306030273438, 211.17454528808594)"
irrelevant,tel,"(444.2200012207031, 211.7090301513672, 460.05157470703125, 224.7345428466797)"
relevant,4289786645x825,"(463.7799987792969, 211.7090301513672, 542.4776611328125, 224.7345428466797)"
irrelevant,invoice,"(72.86399841308594, 298.0100402832031, 116.14038848876953, 314.5340270996094)"
irrelevant,no,"(118.94000244140625, 298.0100402832031, 139.42816162109375, 314.5340270996094)"
relevant,78389093,"(163.33999633789062, 297.9500427246094, 216.09193420410156, 314.43804931640625)"
irrelevant,date,"(383.8299865722656, 298.0100402832031, 414.8684997558594, 314.5340270996094)"
relevant,11,"(434.0199890136719, 297.9500427246094, 447.3999938964844, 314.43804931640625)"
relevant,january,"(450.7720031738281, 297.9500427246094, 496.8520202636719, 314.43804931640625)"
relevant,2020,"(500.0560302734375, 297.9500427246094, 526.7680053710938, 314.43804931640625)"
irrelevant,bill,"(72.86399841308594, 325.4900207519531, 91.53599548339844, 342.0140075683594)"
irrelevant,to,"(95.06400299072266, 325.4900207519531, 109.8600082397461, 342.0140075683594)"
relevant,jonescameron,"(163.33999633789062, 325.4300231933594, 248.73800659179688, 341.91802978515625)"
relevant,48244,"(163.33999633789062, 344.66302490234375, 191.05870056152344, 358.3480529785156)"
relevant,daugherty,"(193.82757568359375, 344.66302490234375, 239.89259338378906, 358.3480529785156)"
relevant,coves,"(166.00999450683594, 357.9830322265625, 194.27647399902344, 371.6680603027344)"
relevant,east,"(166.00999450683594, 371.4230041503906, 185.92999267578125, 385.1080322265625)"
relevant,edward,"(188.78851318359375, 371.4230041503906, 225.3915252685547, 385.1080322265625)"
relevant,ar,"(228.160400390625, 371.4230041503906, 242.04464721679688, 385.1080322265625)"
relevant,22830,"(166.00999450683594, 384.8630065917969, 193.72869873046875, 398.54803466796875)"
irrelevant,item,"(74.18399810791016, 413.1964111328125, 104.42054748535156, 430.3813781738281)"
irrelevant,description,"(152.05999755859375, 413.1964111328125, 226.82272338867188, 430.3813781738281)"
irrelevant,price,"(366.6700134277344, 413.1964111328125, 398.2743835449219, 430.3813781738281)"
irrelevant,amount,"(481.8999938964844, 413.1964111328125, 533.270263671875, 430.3813781738281)"
relevant,1,"(80.06400299072266, 448.41400146484375, 87.00288391113281, 465.5615234375)"
relevant,customerfocused,"(153.02000427246094, 448.41400146484375, 255.23239135742188, 465.5615234375)"
relevant,heuristic,"(258.726806640625, 448.41400146484375, 305.1648864746094, 465.5615234375)"
relevant,throughput,"(146.05999755859375, 462.81402587890625, 205.86410522460938, 479.9615173339844)"
relevant,34100,"(369.42999267578125, 448.41400146484375, 415.5700378417969, 465.5615234375)"
relevant,68200,"(483.2200012207031, 448.41400146484375, 526.862548828125, 465.5615234375)"
relevant,2,"(80.06400299072266, 486.093994140625, 87.00288391113281, 503.24151611328125)"
relevant,publickey,"(153.02000427246094, 486.093994140625, 210.62889099121094, 503.24151611328125)"
relevant,foreground,"(214.09832763671875, 486.093994140625, 274.51397705078125, 503.24151611328125)"
relevant,portal,"(146.05999755859375, 500.4940185546875, 177.33485412597656, 517.6415405273438)"
relevant,77700,"(369.42999267578125, 486.093994140625, 415.5700378417969, 503.24151611328125)"
relevant,155400,"(483.2200012207031, 486.093994140625, 533.5642700195312, 503.24151611328125)"
relevant,3,"(80.06400299072266, 523.7740478515625, 87.00288391113281, 540.9215698242188)"
relevant,advanced,"(153.02000427246094, 523.7740478515625, 208.51853942871094, 540.9215698242188)"
relevant,zero,"(211.98797607421875, 523.7740478515625, 236.33645629882812, 540.9215698242188)"
relevant,administration,"(146.05999755859375, 538.1740112304688, 223.8602752685547, 555.321533203125)"
relevant,focus,"(227.3297119140625, 538.1740112304688, 257.2068176269531, 555.321533203125)"
relevant,group,"(260.67626953125, 538.1740112304688, 292.5626525878906, 555.321533203125)"
relevant,10100,"(369.42999267578125, 523.7740478515625, 415.5700378417969, 540.9215698242188)"
relevant,10100,"(483.2200012207031, 523.7740478515625, 526.862548828125, 540.9215698242188)"
relevant,4,"(80.06400299072266, 561.4539794921875, 87.00288391113281, 578.6015014648438)"
relevant,operative,"(153.02000427246094, 561.4539794921875, 207.19566345214844, 578.6015014648438)"
relevant,freshthinking,"(210.6900634765625, 561.4539794921875, 285.74114990234375, 578.6015014648438)"
relevant,secured,"(146.05999755859375, 575.85400390625, 190.5137481689453, 593.0015258789062)"
relevant,line,"(194.00814819335938, 575.85400390625, 213.427001953125, 593.0015258789062)"
relevant,26700,"(369.42999267578125, 561.4539794921875, 415.5700378417969, 578.6015014648438)"
relevant,26700,"(483.2200012207031, 561.4539794921875, 526.862548828125, 578.6015014648438)"
irrelevant,total,"(357.30999755859375, 612.1708374023438, 408.0812683105469, 639.10498046875)"
relevant,26040,"(478.17999267578125, 635.1808471679688, 530.7610473632812, 657.9839477539062)"
irrelevant,bank,"(78.98400115966797, 710.739990234375, 109.68498992919922, 727.2640380859375)"
irrelevant,name,"(113.28511047363281, 710.739990234375, 151.72384643554688, 727.2640380859375)"
irrelevant,bank,"(78.98400115966797, 732.6959838867188, 108.32400512695312, 749.2200317382812)"
irrelevant,account,"(111.70800018310547, 732.6959838867188, 163.70401000976562, 749.2200317382812)"
relevant,bank,"(183.2899932861328, 710.6799926757812, 210.73397827148438, 727.1680297851562)"
relevant,of,"(213.97398376464844, 710.6799926757812, 224.01797485351562, 727.1680297851562)"
relevant,america,"(227.3899688720703, 710.6799926757812, 271.35797119140625, 727.1680297851562)"
relevant,0123,"(183.2899932861328, 732.635986328125, 209.97796630859375, 749.1240234375)"
relevant,4567,"(213.34996032714844, 732.635986328125, 240.0619354248047, 749.1240234375)"
relevant,8901,"(243.3379364013672, 732.635986328125, 270.02593994140625, 749.1240234375)"
irrelevant,if,"(201.1699981689453, 792.2130126953125, 206.69886779785156, 805.8980712890625)"
irrelevant,you,"(211.85000610351562, 792.2130126953125, 227.95533752441406, 805.8980712890625)"
irrelevant,have,"(233.2100067138672, 792.2130126953125, 254.81326293945312, 805.8980712890625)"
irrelevant,any,"(260.0899963378906, 792.2130126953125, 276.10992431640625, 805.8980712890625)"
irrelevant,question,"(281.4700012207031, 792.2130126953125, 319.15863037109375, 805.8980712890625)"
irrelevant,please,"(324.42999267578125, 792.2130126953125, 353.8218994140625, 805.8980712890625)"
irrelevant,contact,"(358.989990234375, 792.2130126953125, 391.2504577636719, 805.8980712890625)"
relevant,supportreallygreatsitecom,"(237.88999938964844, 803.7330322265625, 362.6888427734375, 817.4180297851562)"
irrelevant,invoice,"(69.98400115966797, 208.81399536132812, 278.3858642578125, 275.4255065917969)"
relevant,owens,"(438.94000244140625, 116.3407974243164, 495.7281494140625, 139.1439208984375)"
relevant,ltd,"(500.5932312011719, 116.3407974243164, 527.5156860351562, 139.1439208984375)"
relevant,177,"(417.82000732421875, 149.3090057373047, 433.63262939453125, 162.3345184326172)"
relevant,johnson,"(436.2870178222656, 149.3090057373047, 472.2445983886719, 162.3345184326172)"
relevant,union,"(474.8800354003906, 149.3090057373047, 499.7176208496094, 162.3345184326172)"
relevant,suite,"(502.3530578613281, 149.3090057373047, 524.062255859375, 162.3345184326172)"
relevant,430,"(526.6976928710938, 149.3090057373047, 542.4249877929688, 162.3345184326172)"
relevant,powerschester,"(431.0199890136719, 160.2290496826172, 496.5172119140625, 173.2545623779297)"
relevant,oh,"(499.15264892578125, 160.2290496826172, 513.3062744140625, 173.2545623779297)"
relevant,14900,"(515.9417114257812, 160.2290496826172, 542.3245239257812, 173.2545623779297)"
irrelevant,tel,"(440.0199890136719, 173.78904724121094, 455.8515625, 186.81455993652344)"
relevant,5470359735x257,"(459.5799865722656, 173.78904724121094, 542.3319702148438, 186.81455993652344)"
irrelevant,invoice,"(72.86399841308594, 298.0100402832031, 116.14038848876953, 314.5340270996094)"
irrelevant,no,"(118.94000244140625, 298.0100402832031, 139.42816162109375, 314.5340270996094)"
relevant,91018947,"(163.33999633789062, 297.9500427246094, 216.09193420410156, 314.43804931640625)"
irrelevant,date,"(383.8299865722656, 298.0100402832031, 414.8684997558594, 314.5340270996094)"
relevant,16,"(434.0199890136719, 297.9500427246094, 447.3999938964844, 314.43804931640625)"
relevant,october,"(450.7720031738281, 297.9500427246094, 496.7320251464844, 314.43804931640625)"
relevant,2019,"(500.0680236816406, 297.9500427246094, 526.7680053710938, 314.43804931640625)"
irrelevant,bill,"(72.86399841308594, 325.4900207519531, 91.53599548339844, 342.0140075683594)"
irrelevant,to,"(95.06400299072266, 325.4900207519531, 109.8600082397461, 342.0140075683594)"
relevant,wagner,"(163.33999633789062, 325.4300231933594, 208.78396606445312, 341.91802978515625)"
relevant,carey,"(212.11996459960938, 325.4300231933594, 244.1599578857422, 341.91802978515625)"
relevant,and,"(247.37596130371094, 325.4300231933594, 267.3799743652344, 341.91802978515625)"
relevant,moore,"(270.7519836425781, 325.4300231933594, 304.70001220703125, 341.91802978515625)"
relevant,6762,"(163.33999633789062, 344.66302490234375, 185.4512176513672, 358.3480529785156)"
relevant,foster,"(188.28981018066406, 344.66302490234375, 216.57620239257812, 358.3480529785156)"
relevant,turnpike,"(166.00999450683594, 357.9830322265625, 204.76437377929688, 371.6680603027344)"
relevant,phelpsview,"(166.00999450683594, 371.4230041503906, 219.24620056152344, 385.1080322265625)"
relevant,tx,"(222.01507568359375, 371.4230041503906, 234.74395751953125, 385.1080322265625)"
relevant,33035,"(166.00999450683594, 384.8630065917969, 193.72869873046875, 398.54803466796875)"
irrelevant,item,"(74.18399810791016, 413.1964111328125, 104.42054748535156, 430.3813781738281)"
irrelevant,description,"(152.05999755859375, 413.1964111328125, 226.82272338867188, 430.3813781738281)"
irrelevant,price,"(366.6700134277344, 413.1964111328125, 398.2743835449219, 430.3813781738281)"
irrelevant,amount,"(481.8999938964844, 413.1964111328125, 533.270263671875, 430.3813781738281)"
relevant,1,"(80.06400299072266, 448.41400146484375, 87.00288391113281, 465.5615234375)"
relevant,organized,"(153.02000427246094, 448.41400146484375, 210.65261840820312, 465.5615234375)"
relevant,analyzing,"(214.1595001220703, 448.41400146484375, 266.9124450683594, 465.5615234375)"
relevant,complexity,"(146.05999755859375, 462.81402587890625, 205.05294799804688, 479.9615173339844)"
relevant,17700,"(369.42999267578125, 448.41400146484375, 415.5700378417969, 465.5615234375)"
relevant,35400,"(483.2200012207031, 448.41400146484375, 526.862548828125, 465.5615234375)"
relevant,2,"(80.06400299072266, 486.093994140625, 87.00288391113281, 503.24151611328125)"
relevant,persistent,"(153.02000427246094, 486.093994140625, 208.53102111816406, 503.24151611328125)"
relevant,optimal,"(212.00045776367188, 486.093994140625, 252.29835510253906, 503.24151611328125)"
relevant,methodology,"(146.05999755859375, 500.4940185546875, 217.64524841308594, 517.6415405273438)"
relevant,46500,"(369.42999267578125, 486.093994140625, 415.5700378417969, 503.24151611328125)"
relevant,46500,"(483.2200012207031, 486.093994140625, 526.862548828125, 503.24151611328125)"
relevant,3,"(80.06400299072266, 523.7740478515625, 87.00288391113281, 540.9215698242188)"
relevant,integrated,"(153.02000427246094, 523.7740478515625, 209.3422088623047, 540.9215698242188)"
relevant,intermediate,"(212.8116455078125, 523.7740478515625, 281.3892517089844, 540.9215698242188)"
relevant,flexibility,"(146.05999755859375, 538.1740112304688, 193.2093963623047, 555.321533203125)"
relevant,83500,"(369.42999267578125, 523.7740478515625, 415.5700378417969, 540.9215698242188)"
relevant,167000,"(483.2200012207031, 523.7740478515625, 533.5642700195312, 540.9215698242188)"
relevant,4,"(80.06400299072266, 561.4539794921875, 87.00288391113281, 578.6015014648438)"
relevant,downsized,"(153.02000427246094, 561.4539794921875, 218.29830932617188, 578.6015014648438)"
relevant,clearthinking,"(221.79270935058594, 561.4539794921875, 296.1610412597656, 578.6015014648438)"
relevant,helpdesk,"(146.05999755859375, 575.85400390625, 200.31271362304688, 593.0015258789062)"
relevant,91000,"(369.42999267578125, 561.4539794921875, 415.5700378417969, 578.6015014648438)"
relevant,91000,"(483.2200012207031, 561.4539794921875, 526.862548828125, 578.6015014648438)"
relevant,5,"(80.06400299072266, 599.1640014648438, 87.00288391113281, 616.3115234375)"
relevant,reverseengineered,"(153.02000427246094, 599.1640014648438, 266.3597106933594, 616.3115234375)"
relevant,leadingedge,"(146.05999755859375, 613.5640258789062, 214.15081787109375, 630.7115478515625)"
relevant,superstructure,"(217.62025451660156, 613.5640258789062, 297.4922790527344, 630.7115478515625)"
relevant,58400,"(369.42999267578125, 599.1640014648438, 415.5700378417969, 616.3115234375)"
relevant,58400,"(483.2200012207031, 599.1640014648438, 526.862548828125, 616.3115234375)"
irrelevant,total,"(357.30999755859375, 649.850830078125, 408.0812683105469, 676.7849731445312)"
relevant,39830,"(478.17999267578125, 672.86083984375, 530.7610473632812, 695.6639404296875)"
irrelevant,bank,"(78.98400115966797, 748.416015625, 109.68498992919922, 764.9400634765625)"
irrelevant,name,"(113.28511047363281, 748.416015625, 151.72384643554688, 764.9400634765625)"
irrelevant,bank,"(78.98400115966797, 770.3999633789062, 108.32400512695312, 786.9240112304688)"
irrelevant,account,"(111.70800018310547, 770.3999633789062, 163.70401000976562, 786.9240112304688)"
relevant,bank,"(183.2899932861328, 748.3560180664062, 210.73397827148438, 764.8440551757812)"
relevant,of,"(213.97398376464844, 748.3560180664062, 224.01797485351562, 764.8440551757812)"
relevant,america,"(227.3899688720703, 748.3560180664062, 271.35797119140625, 764.8440551757812)"
relevant,0123,"(183.2899932861328, 770.3399658203125, 209.97796630859375, 786.8280029296875)"
relevant,4567,"(213.34996032714844, 770.3399658203125, 240.0619354248047, 786.8280029296875)"
relevant,8901,"(243.3379364013672, 770.3399658203125, 270.02593994140625, 786.8280029296875)"
irrelevant,if,"(201.1699981689453, 56.613006591796875, 206.69886779785156, 70.29804992675781)"
irrelevant,you,"(211.85000610351562, 56.613006591796875, 227.95533752441406, 70.29804992675781)"
irrelevant,have,"(233.2100067138672, 56.613006591796875, 254.81326293945312, 70.29804992675781)"
irrelevant,any,"(260.0899963378906, 56.613006591796875, 276.10992431640625, 70.29804992675781)"
irrelevant,question,"(281.4700012207031, 56.613006591796875, 319.15863037109375, 70.29804992675781)"
irrelevant,please,"(324.42999267578125, 56.613006591796875, 353.8218994140625, 70.29804992675781)"
irrelevant,contact,"(358.989990234375, 56.613006591796875, 391.2504577636719, 70.29804992675781)"
relevant,supportreallygreatsitecom,"(237.88999938964844, 68.13302612304688, 362.6888427734375, 81.81806945800781)"
irrelevant,invoice,"(69.98400115966797, 208.81399536132812, 278.3858642578125, 275.4255065917969)"
relevant,ramirez,"(438.94000244140625, 116.3407974243164, 506.4798889160156, 139.1439208984375)"
relevant,plc,"(511.29302978515625, 116.3407974243164, 545.8680419921875, 139.1439208984375)"
relevant,unit,"(459.1000061035156, 149.3090057373047, 476.0028381347656, 162.3345184326172)"
relevant,7476,"(478.6382751464844, 149.3090057373047, 499.7502136230469, 162.3345184326172)"
relevant,box,"(502.3856506347656, 149.3090057373047, 518.7576293945312, 162.3345184326172)"
relevant,1580,"(521.449951171875, 149.3090057373047, 542.5524291992188, 162.3345184326172)"
relevant,dpo,"(477.5799865722656, 160.2290496826172, 498.14208984375, 173.2545623779297)"
relevant,ap,"(500.72064208984375, 160.2290496826172, 513.3953857421875, 173.2545623779297)"
relevant,70276,"(516.0592651367188, 160.2290496826172, 542.4326171875, 173.2545623779297)"
irrelevant,tel,"(470.1400146484375, 173.78904724121094, 485.9715881347656, 186.81455993652344)"
relevant,9712659394,"(489.70001220703125, 173.78904724121094, 542.4910278320312, 186.81455993652344)"
irrelevant,invoice,"(72.86399841308594, 298.0100402832031, 116.14038848876953, 314.5340270996094)"
irrelevant,no,"(118.94000244140625, 298.0100402832031, 139.42816162109375, 314.5340270996094)"
relevant,55154121,"(163.33999633789062, 297.9500427246094, 216.09193420410156, 314.43804931640625)"
irrelevant,date,"(383.8299865722656, 298.0100402832031, 414.8684997558594, 314.5340270996094)"
relevant,03,"(434.0199890136719, 297.9500427246094, 447.3999938964844, 314.43804931640625)"
relevant,march,"(450.7720031738281, 297.9500427246094, 487.4679870605469, 314.43804931640625)"
relevant,2023,"(490.719970703125, 297.9500427246094, 517.4320068359375, 314.43804931640625)"
irrelevant,bill,"(72.86399841308594, 325.4900207519531, 91.53599548339844, 342.0140075683594)"
irrelevant,to,"(95.06400299072266, 325.4900207519531, 109.8600082397461, 342.0140075683594)"
relevant,mcgrath,"(163.33999633789062, 325.4300231933594, 210.0919952392578, 341.91802978515625)"
relevant,rodriguez,"(213.4639892578125, 325.4300231933594, 268.135986328125, 341.91802978515625)"
relevant,and,"(271.35198974609375, 325.4300231933594, 291.3559875488281, 341.91802978515625)"
relevant,wells,"(163.33999633789062, 339.2300109863281, 192.7159881591797, 355.718017578125)"
relevant,9915,"(163.33999633789062, 356.0630187988281, 185.4512176513672, 369.748046875)"
relevant,donald,"(188.28981018066406, 356.0630187988281, 219.95266723632812, 369.748046875)"
relevant,run,"(222.72154235839844, 356.0630187988281, 241.0579071044922, 369.748046875)"
relevant,sydneymouth,"(166.00999450683594, 369.3830261230469, 229.82373046875, 383.06805419921875)"
relevant,wy,"(166.00999450683594, 382.8230285644531, 182.01571655273438, 396.508056640625)"
relevant,66391,"(184.84434509277344, 382.8230285644531, 212.58297729492188, 396.508056640625)"
irrelevant,item,"(74.18399810791016, 421.2364196777344, 104.42054748535156, 438.42138671875)"
irrelevant,description,"(152.05999755859375, 421.2364196777344, 226.82272338867188, 438.42138671875)"
irrelevant,price,"(366.6700134277344, 421.2364196777344, 398.2743835449219, 438.42138671875)"
irrelevant,amount,"(481.8999938964844, 421.2364196777344, 533.270263671875, 438.42138671875)"
relevant,1,"(80.06400299072266, 456.45404052734375, 87.00288391113281, 473.6015319824219)"
relevant,proactive,"(153.02000427246094, 456.45404052734375, 205.04910278320312, 473.6015319824219)"
relevant,nonvolatile,"(208.51853942871094, 456.45404052734375, 272.552734375, 473.6015319824219)"
relevant,attitude,"(146.05999755859375, 470.85400390625, 187.04428100585938, 488.00152587890625)"
relevant,14100,"(369.42999267578125, 456.45404052734375, 415.5700378417969, 473.6015319824219)"
relevant,28200,"(483.2200012207031, 456.45404052734375, 526.862548828125, 473.6015319824219)"
irrelevant,total,"(357.30999755859375, 507.14080810546875, 408.0812683105469, 534.074951171875)"
relevant,2820,"(492.4599914550781, 511.0708312988281, 535.4493408203125, 533.8739624023438)"
irrelevant,bank,"(78.98400115966797, 588.0999755859375, 109.68498992919922, 604.6240234375)"
irrelevant,name,"(113.28511047363281, 588.0999755859375, 151.72384643554688, 604.6240234375)"
irrelevant,bank,"(78.98400115966797, 610.0599975585938, 108.32400512695312, 626.5840454101562)"
irrelevant,account,"(111.70800018310547, 610.0599975585938, 163.70401000976562, 626.5840454101562)"
relevant,bank,"(183.2899932861328, 588.0399780273438, 210.73397827148438, 604.5280151367188)"
relevant,of,"(213.97398376464844, 588.0399780273438, 224.01797485351562, 604.5280151367188)"
relevant,america,"(227.3899688720703, 588.0399780273438, 271.35797119140625, 604.5280151367188)"
relevant,0123,"(183.2899932861328, 610.0, 209.97796630859375, 626.488037109375)"
relevant,4567,"(213.34996032714844, 610.0, 240.0619354248047, 626.488037109375)"
relevant,8901,"(243.3379364013672, 610.0, 270.02593994140625, 626.488037109375)"
irrelevant,if,"(201.1699981689453, 669.552978515625, 206.69886779785156, 683.238037109375)"
irrelevant,you,"(211.85000610351562, 669.552978515625, 227.95533752441406, 683.238037109375)"
irrelevant,have,"(233.2100067138672, 669.552978515625, 254.81326293945312, 683.238037109375)"
irrelevant,any,"(260.0899963378906, 669.552978515625, 276.10992431640625, 683.238037109375)"
irrelevant,question,"(281.4700012207031, 669.552978515625, 319.15863037109375, 683.238037109375)"
irrelevant,please,"(324.42999267578125, 669.552978515625, 353.8218994140625, 683.238037109375)"
irrelevant,contact,"(358.989990234375, 669.552978515625, 391.2504577636719, 683.238037109375)"
relevant,supportreallygreatsitecom,"(237.88999938964844, 681.072998046875, 362.6888427734375, 694.758056640625)"
irrelevant,invoice,"(69.98400115966797, 208.81399536132812, 278.3858642578125, 275.4255065917969)"
irrelevant,richards,"(438.94000244140625, 116.3407974243164, 519.00537109375, 139.1439208984375)"
irrelevant,taylor,"(438.94000244140625, 135.42080688476562, 491.0362243652344, 158.22393798828125)"
relevant,685,"(467.0199890136719, 168.26902770996094, 482.8326110839844, 181.29454040527344)"
relevant,angela,"(485.48699951171875, 168.26902770996094, 515.1024780273438, 181.29454040527344)"
relevant,spurs,"(517.7379150390625, 168.26902770996094, 542.53759765625, 181.29454040527344)"
relevant,lake,"(449.0199890136719, 179.1890106201172, 469.6389465332031, 192.2145233154297)"
relevant,james,"(472.2743835449219, 179.1890106201172, 502.9705810546875, 192.2145233154297)"
relevant,il,"(505.60601806640625, 179.1890106201172, 513.5123291015625, 192.2145233154297)"
relevant,05960,"(516.1477661132812, 179.1890106201172, 542.5305786132812, 192.2145233154297)"
irrelevant,tel,"(460.6600036621094, 192.74900817871094, 476.4915771484375, 205.77452087402344)"
relevant,2790502379,"(480.2200012207031, 192.74900817871094, 542.3909912109375, 205.77452087402344)"
irrelevant,invoice,"(72.86399841308594, 298.0100402832031, 116.14038848876953, 314.5340270996094)"
irrelevant,no,"(118.94000244140625, 298.0100402832031, 139.42816162109375, 314.5340270996094)"
relevant,69549492,"(163.33999633789062, 297.9500427246094, 216.09193420410156, 314.43804931640625)"
irrelevant,date,"(383.8299865722656, 298.0100402832031, 414.8684997558594, 314.5340270996094)"
relevant,30,"(434.0199890136719, 297.9500427246094, 447.3999938964844, 314.43804931640625)"
relevant,september,"(450.7720031738281, 297.9500427246094, 512.7880249023438, 314.43804931640625)"
relevant,2022,"(516.0160522460938, 297.9500427246094, 542.7040405273438, 314.43804931640625)"
irrelevant,bill,"(72.86399841308594, 325.4900207519531, 91.53599548339844, 342.0140075683594)"
irrelevant,to,"(95.06400299072266, 325.4900207519531, 109.8600082397461, 342.0140075683594)"
relevant,armstrong,"(163.33999633789062, 325.4300231933594, 218.69598388671875, 341.91802978515625)"
relevant,and,"(222.06797790527344, 325.4300231933594, 242.07196044921875, 341.91802978515625)"
relevant,sons,"(245.34796142578125, 325.4300231933594, 272.7919921875, 341.91802978515625)"
relevant,uscgc,"(163.33999633789062, 344.66302490234375, 199.3254852294922, 358.3480529785156)"
relevant,anderson,"(202.20391845703125, 344.66302490234375, 244.9423065185547, 358.3480529785156)"
relevant,fpo,"(166.00999450683594, 357.9830322265625, 186.46783447265625, 371.6680603027344)"
relevant,ap,"(189.27655029296875, 357.9830322265625, 202.62295532226562, 371.6680603027344)"
relevant,38284,"(205.35198974609375, 357.9830322265625, 233.17030334472656, 371.6680603027344)"
irrelevant,item,"(74.18399810791016, 409.83642578125, 104.42054748535156, 427.0213928222656)"
irrelevant,description,"(152.05999755859375, 409.83642578125, 226.82272338867188, 427.0213928222656)"
irrelevant,price,"(366.6700134277344, 409.83642578125, 398.2743835449219, 427.0213928222656)"
irrelevant,amount,"(481.8999938964844, 409.83642578125, 533.270263671875, 427.0213928222656)"
relevant,1,"(80.06400299072266, 445.05401611328125, 87.00288391113281, 462.2015380859375)"
relevant,universal,"(153.02000427246094, 445.05401611328125, 205.07406616210938, 462.2015380859375)"
relevant,bidirectional,"(208.5435028076172, 445.05401611328125, 279.48870849609375, 462.2015380859375)"
relevant,parallelism,"(146.05999755859375, 459.45404052734375, 205.75180053710938, 476.6015319824219)"
relevant,32200,"(369.42999267578125, 445.05401611328125, 415.5700378417969, 462.2015380859375)"
relevant,32200,"(483.2200012207031, 445.05401611328125, 526.862548828125, 462.2015380859375)"
relevant,2,"(80.06400299072266, 482.7340087890625, 87.00288391113281, 499.88153076171875)"
relevant,downsized,"(153.02000427246094, 482.7340087890625, 218.29830932617188, 499.88153076171875)"
relevant,valueadded,"(221.79270935058594, 482.7340087890625, 290.6688232421875, 499.88153076171875)"
relevant,superstructure,"(146.05999755859375, 497.134033203125, 226.00686645507812, 514.2815551757812)"
relevant,16300,"(369.42999267578125, 482.7340087890625, 415.5700378417969, 499.88153076171875)"
relevant,32600,"(483.2200012207031, 482.7340087890625, 526.862548828125, 499.88153076171875)"
relevant,3,"(80.06400299072266, 520.4140014648438, 87.00288391113281, 537.5615234375)"
relevant,operative,"(153.02000427246094, 520.4140014648438, 207.19566345214844, 537.5615234375)"
relevant,motivating,"(210.6900634765625, 520.4140014648438, 267.6238098144531, 537.5615234375)"
relevant,secured,"(146.05999755859375, 534.81396484375, 190.5137481689453, 551.9614868164062)"
relevant,line,"(194.00814819335938, 534.81396484375, 213.427001953125, 551.9614868164062)"
relevant,56900,"(369.42999267578125, 520.4140014648438, 415.5700378417969, 537.5615234375)"
relevant,56900,"(483.2200012207031, 520.4140014648438, 526.862548828125, 537.5615234375)"
relevant,4,"(80.06400299072266, 558.093994140625, 87.00288391113281, 575.2415161132812)"
relevant,persistent,"(153.02000427246094, 558.093994140625, 208.53102111816406, 575.2415161132812)"
relevant,highlevel,"(212.00045776367188, 558.093994140625, 265.5888671875, 575.2415161132812)"
relevant,pricing,"(269.0583190917969, 558.093994140625, 305.8868103027344, 575.2415161132812)"
relevant,structure,"(146.05999755859375, 572.4940185546875, 194.71951293945312, 589.6415405273438)"
relevant,25800,"(369.42999267578125, 558.093994140625, 415.5700378417969, 575.2415161132812)"
relevant,25800,"(483.2200012207031, 558.093994140625, 526.862548828125, 575.2415161132812)"
relevant,5,"(80.06400299072266, 595.8040161132812, 87.00288391113281, 612.9515380859375)"
relevant,crossplatform,"(153.02000427246094, 595.8040161132812, 235.05508422851562, 612.9515380859375)"
relevant,asynchronous,"(146.05999755859375, 610.2039794921875, 223.87278747558594, 627.3515014648438)"
relevant,moratorium,"(227.34222412109375, 610.2039794921875, 290.5035095214844, 627.3515014648438)"
relevant,65800,"(369.42999267578125, 595.8040161132812, 415.5700378417969, 612.9515380859375)"
relevant,65800,"(483.2200012207031, 595.8040161132812, 526.862548828125, 612.9515380859375)"
irrelevant,total,"(357.30999755859375, 646.4908447265625, 408.0812683105469, 673.4249877929688)"
relevant,21330,"(478.17999267578125, 669.5008544921875, 530.7610473632812, 692.303955078125)"
irrelevant,bank,"(78.98400115966797, 745.0559692382812, 109.68498992919922, 761.5800170898438)"
irrelevant,name,"(113.28511047363281, 745.0559692382812, 151.72384643554688, 761.5800170898438)"
irrelevant,bank,"(78.98400115966797, 767.0399780273438, 108.32400512695312, 783.5640258789062)"
irrelevant,account,"(111.70800018310547, 767.0399780273438, 163.70401000976562, 783.5640258789062)"
relevant,bank,"(183.2899932861328, 744.9959716796875, 210.73397827148438, 761.4840087890625)"
relevant,of,"(213.97398376464844, 744.9959716796875, 224.01797485351562, 761.4840087890625)"
relevant,america,"(227.3899688720703, 744.9959716796875, 271.35797119140625, 761.4840087890625)"
relevant,0123,"(183.2899932861328, 766.97998046875, 209.97796630859375, 783.468017578125)"
relevant,4567,"(213.34996032714844, 766.97998046875, 240.0619354248047, 783.468017578125)"
relevant,8901,"(243.3379364013672, 766.97998046875, 270.02593994140625, 783.468017578125)"
irrelevant,if,"(201.1699981689453, 56.613006591796875, 206.69886779785156, 70.29804992675781)"
irrelevant,you,"(211.85000610351562, 56.613006591796875, 227.95533752441406, 70.29804992675781)"
irrelevant,have,"(233.2100067138672, 56.613006591796875, 254.81326293945312, 70.29804992675781)"
irrelevant,any,"(260.0899963378906, 56.613006591796875, 276.10992431640625, 70.29804992675781)"
irrelevant,question,"(281.4700012207031, 56.613006591796875, 319.15863037109375, 70.29804992675781)"
irrelevant,please,"(324.42999267578125, 56.613006591796875, 353.8218994140625, 70.29804992675781)"
